ID OMM station;Coordonnees;Humidité
7690;43.648834,7.209000;64
7149;48.716831,2.384333;63
7577;44.581165,4.733000;63
7190;48.549500,7.640333;63
7535;44.744999,1.396667;63
7190;48.549500,7.640333;63
7255;47.059166,2.359833;63
7630;43.620998,1.378833;63
7690;43.648834,7.209000;63
7690;43.648834,7.209000;63
7481;45.726501,5.077833;63
7460;45.786835,3.149333;63
7690;43.648834,7.209000;63
7790;42.540668,9.485167;63
7481;45.726501,5.077833;63
7591;44.565666,6.502333;63
7240;47.444500,0.727333;63
7471;45.074501,3.764000;63
7591;44.565666,6.502333;63
7181;48.581001,5.959833;63
7535;44.744999,1.396667;63
7577;44.581165,4.733000;63
7690;43.648834,7.209000;63
7577;44.581165,4.733000;63
7181;48.581001,5.959833;63
7790;42.540668,9.485167;63
7130;48.068832,-1.734000;63
7747;42.737167,2.872833;63
7790;42.540668,9.485167;63
7690;43.648834,7.209000;63
7747;42.737167,2.872833;63
7650;43.437668,5.216000;63
7747;42.737167,2.872833;63
7627;43.005333,1.106833;63
7168;48.324669,4.020000;63
7299;47.614334,7.510000;63
7643;43.577000,3.963167;63
7460;45.786835,3.149333;63
7627;43.005333,1.106833;63
7761;41.917999,8.792667;63
7577;44.581165,4.733000;63
7577;44.581165,4.733000;63
7747;42.737167,2.872833;63
7650;43.437668,5.216000;63
7790;42.540668,9.485167;63
7558;44.118500,3.019500;63
7577;44.581165,4.733000;62
7190;48.549500,7.640333;62
7591;44.565666,6.502333;62
7577;44.581165,4.733000;62
7690;43.648834,7.209000;62
7761;41.917999,8.792667;62
7607;43.909832,-0.500167;62
7255;47.059166,2.359833;62
7621;43.188000,0.000000;62
7481;45.726501,5.077833;62
7747;42.737167,2.872833;62
7591;44.565666,6.502333;62
7535;44.744999,1.396667;62
7591;44.565666,6.502333;62
7460;45.786835,3.149333;62
7790;42.540668,9.485167;62
7255;47.059166,2.359833;62
7747;42.737167,2.872833;62
7790;42.540668,9.485167;62
7747;42.737167,2.872833;62
7747;42.737167,2.872833;62
7591;44.565666,6.502333;62
7650;43.437668,5.216000;62
7591;44.565666,6.502333;62
7255;47.059166,2.359833;62
7460;45.786835,3.149333;62
7690;43.648834,7.209000;62
7434;45.861168,1.175000;62
7690;43.648834,7.209000;62
7481;45.726501,5.077833;62
7747;42.737167,2.872833;62
7577;44.581165,4.733000;62
7761;41.917999,8.792667;62
7577;44.581165,4.733000;62
7747;42.737167,2.872833;62
7790;42.540668,9.485167;61
7591;44.565666,6.502333;61
7434;45.861168,1.175000;61
7110;48.444168,-4.412000;61
7481;45.726501,5.077833;61
7110;48.444168,-4.412000;61
7558;44.118500,3.019500;61
7072;49.209667,4.155333;61
7510;44.830666,-0.691333;61
7577;44.581165,4.733000;61
7591;44.565666,6.502333;61
7643;43.577000,3.963167;61
7747;42.737167,2.872833;61
7690;43.648834,7.209000;61
7643;43.577000,3.963167;61
7690;43.648834,7.209000;61
7747;42.737167,2.872833;61
7434;45.861168,1.175000;61
7577;44.581165,4.733000;61
7790;42.540668,9.485167;61
7190;48.549500,7.640333;61
7661;43.079334,5.940833;61
7790;42.540668,9.485167;61
7790;42.540668,9.485167;61
7577;44.581165,4.733000;61
7661;43.079334,5.940833;61
7072;49.209667,4.155333;61
7149;48.716831,2.384333;61
7190;48.549500,7.640333;61
7747;42.737167,2.872833;61
7558;44.118500,3.019500;61
7255;47.059166,2.359833;61
7690;43.648834,7.209000;61
7510;44.830666,-0.691333;61
7460;45.786835,3.149333;61
7535;44.744999,1.396667;61
7630;43.620998,1.378833;61
7607;43.909832,-0.500167;61
7434;45.861168,1.175000;61
7690;43.648834,7.209000;61
7577;44.581165,4.733000;61
7577;44.581165,4.733000;61
7621;43.188000,0.000000;61
7255;47.059166,2.359833;61
7790;42.540668,9.485167;61
7690;43.648834,7.209000;61
7280;47.267834,5.088333;61
7591;44.565666,6.502333;61
7661;43.079334,5.940833;61
7207;47.294334,-3.218333;61
7790;42.540668,9.485167;60
7591;44.565666,6.502333;60
7643;43.577000,3.963167;60
7650;43.437668,5.216000;60
7761;41.917999,8.792667;60
7747;42.737167,2.872833;60
7690;43.648834,7.209000;60
7181;48.581001,5.959833;60
7471;45.074501,3.764000;60
7471;45.074501,3.764000;60
7690;43.648834,7.209000;60
7747;42.737167,2.872833;60
7535;44.744999,1.396667;60
7591;44.565666,6.502333;60
7690;43.648834,7.209000;60
7280;47.267834,5.088333;60
7627;43.005333,1.106833;60
7621;43.188000,0.000000;60
7690;43.648834,7.209000;60
7747;42.737167,2.872833;60
7747;42.737167,2.872833;60
7661;43.079334,5.940833;60
7747;42.737167,2.872833;60
7790;42.540668,9.485167;60
7690;43.648834,7.209000;60
7072;49.209667,4.155333;60
7690;43.648834,7.209000;60
7255;47.059166,2.359833;60
7627;43.005333,1.106833;60
7481;45.726501,5.077833;60
7627;43.005333,1.106833;59
7661;43.079334,5.940833;59
7434;45.861168,1.175000;59
7690;43.648834,7.209000;59
7591;44.565666,6.502333;59
7591;44.565666,6.502333;59
7190;48.549500,7.640333;59
7747;42.737167,2.872833;59
7481;45.726501,5.077833;59
7168;48.324669,4.020000;59
7168;48.324669,4.020000;59
7747;42.737167,2.872833;59
7643;43.577000,3.963167;59
7790;42.540668,9.485167;59
7630;43.620998,1.378833;59
7280;47.267834,5.088333;59
7790;42.540668,9.485167;59
7690;43.648834,7.209000;59
7255;47.059166,2.359833;59
7168;48.324669,4.020000;59
7299;47.614334,7.510000;59
7535;44.744999,1.396667;59
7255;47.059166,2.359833;59
7621;43.188000,0.000000;58
7240;47.444500,0.727333;58
7481;45.726501,5.077833;58
7558;44.118500,3.019500;58
7690;43.648834,7.209000;58
7577;44.581165,4.733000;58
7643;43.577000,3.963167;58
7621;43.188000,0.000000;58
7747;42.737167,2.872833;58
7747;42.737167,2.872833;58
7690;43.648834,7.209000;58
7627;43.005333,1.106833;58
7761;41.917999,8.792667;58
7471;45.074501,3.764000;58
7621;43.188000,0.000000;58
7790;42.540668,9.485167;58
7168;48.324669,4.020000;58
7535;44.744999,1.396667;58
7627;43.005333,1.106833;58
7299;47.614334,7.510000;58
7790;42.540668,9.485167;58
7690;43.648834,7.209000;58
7627;43.005333,1.106833;58
7630;43.620998,1.378833;58
7460;45.786835,3.149333;58
7690;43.648834,7.209000;58
7690;43.648834,7.209000;58
7591;44.565666,6.502333;57
7747;42.737167,2.872833;57
7643;43.577000,3.963167;57
7621;43.188000,0.000000;57
7690;43.648834,7.209000;57
7627;43.005333,1.106833;57
7621;43.188000,0.000000;57
7643;43.577000,3.963167;57
7577;44.581165,4.733000;57
7181;48.581001,5.959833;57
7621;43.188000,0.000000;57
7471;45.074501,3.764000;57
7761;41.917999,8.792667;57
7591;44.565666,6.502333;57
7481;45.726501,5.077833;57
7761;41.917999,8.792667;57
7577;44.581165,4.733000;57
7650;43.437668,5.216000;57
7690;43.648834,7.209000;57
7661;43.079334,5.940833;57
7591;44.565666,6.502333;57
7591;44.565666,6.502333;57
7607;43.909832,-0.500167;57
7643;43.577000,3.963167;57
7591;44.565666,6.502333;57
7190;48.549500,7.640333;57
7690;43.648834,7.209000;57
7747;42.737167,2.872833;57
7591;44.565666,6.502333;57
7790;42.540668,9.485167;57
7627;43.005333,1.106833;57
7591;44.565666,6.502333;57
7535;44.744999,1.396667;57
7747;42.737167,2.872833;56
7481;45.726501,5.077833;56
7627;43.005333,1.106833;56
7690;43.648834,7.209000;56
7627;43.005333,1.106833;56
7510;44.830666,-0.691333;56
7181;48.581001,5.959833;56
7577;44.581165,4.733000;56
7790;42.540668,9.485167;56
7510;44.830666,-0.691333;56
7690;43.648834,7.209000;56
7591;44.565666,6.502333;56
7460;45.786835,3.149333;56
7690;43.648834,7.209000;56
7299;47.614334,7.510000;56
7690;43.648834,7.209000;56
7460;45.786835,3.149333;56
7643;43.577000,3.963167;56
7621;43.188000,0.000000;56
7621;43.188000,0.000000;56
7299;47.614334,7.510000;56
7535;44.744999,1.396667;56
7535;44.744999,1.396667;55
7690;43.648834,7.209000;55
7790;42.540668,9.485167;55
7747;42.737167,2.872833;55
7747;42.737167,2.872833;55
7661;43.079334,5.940833;55
7747;42.737167,2.872833;55
7690;43.648834,7.209000;55
7591;44.565666,6.502333;55
7690;43.648834,7.209000;55
7690;43.648834,7.209000;55
7181;48.581001,5.959833;55
7690;43.648834,7.209000;55
7460;45.786835,3.149333;55
7460;45.786835,3.149333;55
7255;47.059166,2.359833;55
7072;49.209667,4.155333;55
7558;44.118500,3.019500;55
7790;42.540668,9.485167;55
7255;47.059166,2.359833;55
7471;45.074501,3.764000;55
7747;42.737167,2.872833;55
7630;43.620998,1.378833;55
7471;45.074501,3.764000;55
7460;45.786835,3.149333;55
7650;43.437668,5.216000;55
7460;45.786835,3.149333;55
7790;42.540668,9.485167;55
7535;44.744999,1.396667;55
7690;43.648834,7.209000;55
7627;43.005333,1.106833;54
7621;43.188000,0.000000;54
7607;43.909832,-0.500167;54
7607;43.909832,-0.500167;54
7790;42.540668,9.485167;54
7299;47.614334,7.510000;54
7190;48.549500,7.640333;54
7168;48.324669,4.020000;54
7280;47.267834,5.088333;54
7790;42.540668,9.485167;54
7690;43.648834,7.209000;54
7747;42.737167,2.872833;54
7255;47.059166,2.359833;54
7747;42.737167,2.872833;54
7690;43.648834,7.209000;54
7627;43.005333,1.106833;54
7591;44.565666,6.502333;54
7747;42.737167,2.872833;54
7607;43.909832,-0.500167;54
7747;42.737167,2.872833;54
7643;43.577000,3.963167;54
7591;44.565666,6.502333;53
7627;43.005333,1.106833;53
7790;42.540668,9.485167;53
7471;45.074501,3.764000;53
7535;44.744999,1.396667;53
7591;44.565666,6.502333;53
7747;42.737167,2.872833;53
7591;44.565666,6.502333;53
7591;44.565666,6.502333;53
7607;43.909832,-0.500167;53
7790;42.540668,9.485167;53
7661;43.079334,5.940833;53
7535;44.744999,1.396667;53
7510;44.830666,-0.691333;53
7643;43.577000,3.963167;53
7643;43.577000,3.963167;53
7591;44.565666,6.502333;53
7690;43.648834,7.209000;53
7643;43.577000,3.963167;53
7591;44.565666,6.502333;53
7690;43.648834,7.209000;53
7761;41.917999,8.792667;52
7577;44.581165,4.733000;52
7747;42.737167,2.872833;52
7627;43.005333,1.106833;52
7690;43.648834,7.209000;52
7510;44.830666,-0.691333;52
7790;42.540668,9.485167;52
7661;43.079334,5.940833;52
7643;43.577000,3.963167;52
7255;47.059166,2.359833;52
7510;44.830666,-0.691333;51
7591;44.565666,6.502333;51
7690;43.648834,7.209000;51
7747;42.737167,2.872833;51
7747;42.737167,2.872833;51
7747;42.737167,2.872833;51
7790;42.540668,9.485167;51
7510;44.830666,-0.691333;50
7650;43.437668,5.216000;50
7621;43.188000,0.000000;50
7460;45.786835,3.149333;50
7591;44.565666,6.502333;50
7591;44.565666,6.502333;50
7607;43.909832,-0.500167;49
7661;43.079334,5.940833;49
7690;43.648834,7.209000;49
7621;43.188000,0.000000;49
7627;43.005333,1.106833;49
7607;43.909832,-0.500167;49
7591;44.565666,6.502333;49
7690;43.648834,7.209000;49
7591;44.565666,6.502333;49
7690;43.648834,7.209000;49
7661;43.079334,5.940833;49
7747;42.737167,2.872833;48
7690;43.648834,7.209000;48
7690;43.648834,7.209000;48
7481;45.726501,5.077833;48
7643;43.577000,3.963167;48
7627;43.005333,1.106833;48
7790;42.540668,9.485167;48
7591;44.565666,6.502333;48
7790;42.540668,9.485167;48
7591;44.565666,6.502333;48
7627;43.005333,1.106833;48
7299;47.614334,7.510000;47
7577;44.581165,4.733000;47
7460;45.786835,3.149333;47
7558;44.118500,3.019500;47
7591;44.565666,6.502333;47
7621;43.188000,0.000000;47
7591;44.565666,6.502333;46
7621;43.188000,0.000000;46
7627;43.005333,1.106833;46
7661;43.079334,5.940833;46
7591;44.565666,6.502333;46
7690;43.648834,7.209000;46
7621;43.188000,0.000000;46
7621;43.188000,0.000000;46
7591;44.565666,6.502333;46
7591;44.565666,6.502333;45
7591;44.565666,6.502333;45
7471;45.074501,3.764000;45
7621;43.188000,0.000000;45
7747;42.737167,2.872833;45
7591;44.565666,6.502333;45
7643;43.577000,3.963167;45
7643;43.577000,3.963167;45
7790;42.540668,9.485167;45
7627;43.005333,1.106833;45
7591;44.565666,6.502333;44
7661;43.079334,5.940833;44
7481;45.726501,5.077833;44
7255;47.059166,2.359833;44
7747;42.737167,2.872833;44
7627;43.005333,1.106833;43
7591;44.565666,6.502333;43
7747;42.737167,2.872833;43
7627;43.005333,1.106833;43
7627;43.005333,1.106833;43
7627;43.005333,1.106833;43
7591;44.565666,6.502333;43
7747;42.737167,2.872833;43
7627;43.005333,1.106833;43
7627;43.005333,1.106833;42
7591;44.565666,6.502333;42
7471;45.074501,3.764000;42
7460;45.786835,3.149333;41
7460;45.786835,3.149333;41
7643;43.577000,3.963167;41
7790;42.540668,9.485167;41
7690;43.648834,7.209000;41
7591;44.565666,6.502333;41
7591;44.565666,6.502333;41
7591;44.565666,6.502333;41
7627;43.005333,1.106833;40
7627;43.005333,1.106833;40
7627;43.005333,1.106833;40
7661;43.079334,5.940833;40
7661;43.079334,5.940833;39
7747;42.737167,2.872833;39
7591;44.565666,6.502333;39
7591;44.565666,6.502333;39
7627;43.005333,1.106833;39
7591;44.565666,6.502333;38
7661;43.079334,5.940833;38
7591;44.565666,6.502333;38
7627;43.005333,1.106833;38
7460;45.786835,3.149333;37
7591;44.565666,6.502333;37
7661;43.079334,5.940833;36
7591;44.565666,6.502333;36
7747;42.737167,2.872833;35
7591;44.565666,6.502333;35
7591;44.565666,6.502333;35
7690;43.648834,7.209000;34
7591;44.565666,6.502333;34
7471;45.074501,3.764000;34
7591;44.565666,6.502333;33
7481;45.726501,5.077833;33
7591;44.565666,6.502333;32
7591;44.565666,6.502333;31
7591;44.565666,6.502333;29
7591;44.565666,6.502333;28
7591;44.565666,6.502333;25
7747;42.737167,2.872833;21
7020;49.725166,-1.939833;0
7020;49.725166,-1.939833;0
